key,effort,rule,evidence
京都市学校歴史博物館,じっくり,name_heavy,博物館
京都市宝が池公園運動施設球技場,,default,手がかり無し
京都市歴史資料館,じっくり,name_heavy,資料館
京都市美術館,じっくり,name_heavy,美術館
京都市考古資料館,じっくり,name_heavy,資料館
京都市青少年科学センター,じっくり,category,美術館博物館
京都府立丹波自然運動公園,,name_light,公園
京都府立京都学・歴彩館,じっくり,category,美術館博物館
京都府立図書館,,default,手がかり無し
京都府立宇治公園,,name_light,公園
京都府立山城総合運動公園,,name_light,公園
京都府立嵐山公園,,name_light,公園
京都府立嵐山東公園,,name_light,公園
京都府立植物園,じっくり,name_heavy,植物園
京都府立洛西浄化センター公園,,name_light,公園
京都府立陶板名画の庭,じっくり,category,美術館博物館
京都府立鴨川公園,,name_light,公園
京都御所,,osm_feature,tourism=viewpoint
京都御苑,,default,手がかり無し
京都文化博物館,じっくり,name_heavy,博物館
京都水族館,じっくり,name_heavy,水族館
京都清宗根付館 (旧神先家住宅),,default,手がかり無し
京都競馬場,じっくり,wikipedia_fee,料金の記述あり
京都竹の郷温泉,じっくり,name_heavy,温泉
京都芸術センター,じっくり,osm_feature,tourism=museum
京都鉄道博物館,じっくり,name_heavy,博物館
京都霊山護国神社,,default,手がかり無し
京都駅,,name_light,駅
京阪鋼索線,,default,手がかり無し
仁和寺,じっくり,wikipedia_fee,料金の記述あり
今宮神社 (京都市),,osm_feature,historic=memorial
仙洞御所,,default,手がかり無し
伊根の舟屋,,default,手がかり無し
伊根湾,,default,手がかり無し
伏見城,じっくり,name_heavy,城
伏見稲荷大社,,default,手がかり無し
佛光寺,,default,手がかり無し
保津峡,じっくり,name_heavy,峡
修学院離宮,,default,手がかり無し
傘松公園,,name_light,公園
先斗町,,default,手がかり無し
光悦寺,,default,手がかり無し
光明寺 (綾部市),,default,手がかり無し
光明寺 (長岡京市),,default,手がかり無し
八坂神社,,default,手がかり無し
八大神社,,default,手がかり無し
六波羅蜜寺,,default,手がかり無し
六道珍皇寺,,default,手がかり無し
円光寺 (京都市左京区),じっくり,wikipedia_fee,料金の記述あり
円山公園 (京都府),,name_light,公園 
出雲大神宮,,osm_feature,historic=memorial
勝持寺,,default,手がかり無し
勝龍寺,,osm_feature,historic=memorial
勧修寺,,default,手がかり無し
化野念仏寺,,default,手がかり無し
北野天満宮,,default,手がかり無し
南座,,default,手がかり無し
南禅寺,,default,手がかり無し
南禅院,,default,手がかり無し
古田織部美術館,じっくり,name_heavy,美術館
吉田のしだれ桜,,default,手がかり無し
吉田神社,,default,手がかり無し
向日神社,,default,手がかり無し
哲学の道,,default,手がかり無し
善峯寺,じっくり,wikipedia_fee,料金の記述あり
四条河原町,じっくり,osm_feature,tourism=hotel
国立京都国際会館,,default,手がかり無し
圓徳院,,default,手がかり無し
地主神社,,default,手がかり無し
地蔵院 (京都市西京区),,default,手がかり無し
地蔵院 (宇治市),,default,手がかり無し
城南宮,,default,手がかり無し
城興寺 (京都市),,default,手がかり無し
壬生寺,,default,手がかり無し
夕日ヶ浦温泉,じっくり,name_heavy,温泉
夢コスモス園,,default,手がかり無し
大仙院,,default,手がかり無し
大原温泉,じっくり,name_heavy,温泉
大原野神社,,default,手がかり無し
大報恩寺,,default,手がかり無し
大山祇神社 (南丹市),,default,手がかり無し
大徳寺,,default,手がかり無し
大正池 (井手町),,osm_feature,natural=water
大江山,じっくり,name_heavy,山
大河内山荘,,default,手がかり無し
大覚寺,,default,手がかり無し
大豊神社,,default,手がかり無し
大野ダム (京都府),,name_light,ダム
天ヶ瀬ダム,,name_light,ダム
天岩戸神社 (福知山市),,osm_feature,historic=memorial
天授庵,,default,手がかり無し
天橋立,,default,手がかり無し
天橋立ビューランド,じっくり,name_heavy,ランド
天橋立温泉,じっくり,name_heavy,温泉
天王山,じっくり,name_heavy,山
天神川 (京都市),,default,手がかり無し
天龍寺,,default,手がかり無し
如意寺 (京丹後市),,default,手がかり無し
妙喜庵,,osm_feature,historic=memorial
妙心寺,,default,手がかり無し
妙法院,,osm_feature,historic=memorial
宇川温泉 よし野の里,じっくり,name_heavy,温泉
