name,name_kana,lat,lng,region,rank,series,categories,description,key
仁科神明宮,にしなしんめいぐう,36.4496223,137.8789633,長野県,B,神社,,仁科神明宮（にしなしんめいぐう）は、長野県大町市大字社字宮本にある神社。天照大神を奉祀している。1872年（明治5年）より郷社、1876年（明治9年）より府県社、1893年（明治26年）より県社となる。(出典: ja.wikipedia「仁科神明宮」 https://ja.wikipedia.org/wiki/仁科神明宮),仁科神明宮
信濃国分寺,しなのこくぶんじ,36.3827785,138.2710819,長野県,B,寺院,,信濃国分寺（しなのこくぶんじ）は、長野県上田市国分(こくぶ)にある天台宗の寺院。本尊は薬師如来。現在山号・院号はないが、江戸時代には「浄瑠璃山真言院国分寺」と号した信濃国分寺の歴史（公式サイト）。。また本堂の薬師堂には「八日堂（ようかどう）」の別称がある。 奈良時代に聖武天皇の詔により日本各地に建立された国分寺のうち、信濃国国分寺の後継寺院にあたる。(出典: ja.wikipedia「信濃国分寺」 https://ja.wikipedia.org/wiki/信濃国分寺),信濃国分寺
元善光寺,もとぜんこうじ,35.5340389,137.8565378,長野県,B,寺院,,元善光寺（もとぜんこうじ）は、長野県飯田市座光寺にある天台宗の仏教寺院。元善光寺と名付けられる前は如来寺（にょらいじ）と呼ばれていた。本尊は善光寺如来。(出典: ja.wikipedia「元善光寺」 https://ja.wikipedia.org/wiki/元善光寺),元善光寺
光前寺,こうぜんじ,35.7355573,137.8966141,長野県,B,神社,,光前寺（こうぜんじ）は、長野県駒ヶ根市赤穂にある天台宗の別格本山の寺院である。山号は宝積山（ほうしゃくさん）。院号は無動院。本尊は不動明王で秘仏。天台宗信濃五山（戸隠山の顕光寺・善光寺・更科八幡神宮寺・津金寺・光前寺）のひとつに数えられた。1967年（昭和42年）、庭園が国の名勝に指定された上高地や姨捨山、天竜峡、寝覚の床と共に長野県に5箇所ある。また、霊犬早太郎説話でも知られている。(出典: ja.wikipedia「光前寺」 https://ja.wikipedia.org/wiki/光前寺),光前寺
北向観音,きたむきかんのん,36.3498913,138.1564174,長野県,B,寺院,,北向観音（きたむきかんのん）は、長野県上田市の別所温泉にある天台宗の寺院。近隣にある天台宗常楽寺が本坊であり、その伽藍の一部として同寺が所有・管理する。 本尊真言：おん ばざら たらま きりく そわか 御詠歌：いくばくの人の心を澄ますらん 北向山の峯の松風(出典: ja.wikipedia「北向観音」 https://ja.wikipedia.org/wiki/北向観音),北向観音
四柱神社,よはしらじんじゃ,36.2348983,137.9703559,長野県,B,神社,,四柱神社（よはしらじんじゃ）は、長野県松本市大手に鎮座する神社である。地元では、10月の例祭「神道祭」から「しんとう（神道）さん」と呼ばれる。また地元では四柱を「しはしら」と誤読される傾向にある。(出典: ja.wikipedia「四柱神社」 https://ja.wikipedia.org/wiki/四柱神社),四柱神社
大法寺,だいほうじ,36.3812468,138.1488239,長野県,B,寺院,,大法寺（だいほうじ）は、長野県小県郡青木村にある天台宗の寺院。山号は一乗山。開基（創立者）は藤原鎌足の子・定恵と伝える。本尊は釈迦如来。国宝の三重塔があることで知られる。(出典: ja.wikipedia「大法寺」 https://ja.wikipedia.org/wiki/大法寺),大法寺
安楽寺,あんらくじ,36.3521426,138.1531466,長野県,B,寺院,,安楽寺（あんらくじ）は長野県上田市別所温泉にある曹洞宗の寺院。山号を崇福山と称する。院号は護国院。開山は樵谷惟仙（しょうこくいせん）。本尊は釈迦如来。国宝の八角三重塔があること、また長野県で最古の禅寺であることで知られる。(出典: ja.wikipedia「安楽寺 (上田市)」 https://ja.wikipedia.org/wiki/安楽寺_%28上田市%29),安楽寺
岩松院,がんしょういん,36.6984606,138.3338805,長野県,B,寺院,,岩松院（がんしょういん）は、長野県上高井郡小布施町雁田にある曹洞宗の寺院。山号は梅洞山。本尊は釈迦如来。葛飾北斎の八方睨み鳳凰図があり、小林一茶ゆかりの寺でもある。(出典: ja.wikipedia「岩松院」 https://ja.wikipedia.org/wiki/岩松院),岩松院
弥栄神社,やさかじんじゃ,36.6597219,138.1866675,長野県,B,神社,,弥栄神社（やさかじんじゃ）は、長野県長野市上西之門町にある神社。(出典: ja.wikipedia「弥栄神社 (長野市)」 https://ja.wikipedia.org/wiki/弥栄神社_%28長野市%29),弥栄神社
深志神社,ふかしじんじゃ,36.22971,137.9736241,長野県,B,神社,,深志神社（ふかしじんじゃ）は、長野県松本市深志にある神社である。旧社格は県社で、現在は神社本庁の別表神社。通称「天神様」。 諏訪明神（建御名方命）と菅原道真（天神）を主祭神とする。(出典: ja.wikipedia「深志神社」 https://ja.wikipedia.org/wiki/深志神社),深志神社
象山神社,ぞうざんじんじゃ,36.5596155,138.1962942,長野県,B,神社,,象山神社（ぞうざんじんじゃ）は、長野県長野市松代町にある神社。幕末の松代藩士で思想家の佐久間象山を祀る。本殿等は登録有形文化財で、園池は登録記念物。(出典: ja.wikipedia「象山神社」 https://ja.wikipedia.org/wiki/象山神社),象山神社
長國寺,,36.5648436,138.2054012,長野県,B,寺院,,長国寺（ちょうこくじ）は、長野県長野市松代町松代にある曹洞宗の寺院。山号は真田山。本尊は釈迦牟尼仏。松代藩真田家の菩提寺。創建当時は総門、禅堂、開山堂、江湖寮（3棟）、衆寮、庫裏など東西におよそ130m、南北に260mという広大な敷地に偉容を誇っていた。(出典: ja.wikipedia「長国寺 (長野市)」 https://ja.wikipedia.org/wiki/長国寺_%28長野市%29),長國寺_2
伊奈波神社,いなばじんじゃ,35.4275953,136.7697873,岐阜県,B,神社,,伊奈波神社（いなばじんじゃ）は、岐阜県岐阜市伊奈波通りにある神社。式内社論社、美濃国三宮で、旧社格は国幣小社。 2015年（平成27年）4月24日、「信長公のおもてなし」が息づく戦国城下町・岐阜 」の構成文化財として日本遺産に認定される。(出典: ja.wikipedia「伊奈波神社」 https://ja.wikipedia.org/wiki/伊奈波神社),伊奈波神社
千代保稲荷神社,ちよほいなりじんじゃ,35.2635496,136.6464653,岐阜県,B,神社,,千代保稲荷神社（ちよほいなりじんじゃ）は、岐阜県海津市平田町三郷1980にある稲荷神社である。おちょぼさんと呼び親しまれる。(出典: ja.wikipedia「千代保稲荷神社」 https://ja.wikipedia.org/wiki/千代保稲荷神社),千代保稲荷神社
千光寺,せんこうじ,36.1899853,137.2886973,岐阜県,B,寺院,,千光寺（せんこうじ）は、岐阜県高山市丹生川町下保にある高野山真言宗の寺院である。山号は袈裟山。飛騨千光寺ともいう。 本尊は千手観世音菩薩。 両面宿儺像など、円空の手になる仏像が63体あり、円空仏の寺としても知られている。 飛騨三十三観音霊場第三十三札所。(出典: ja.wikipedia「千光寺 (高山市)」 https://ja.wikipedia.org/wiki/千光寺_%28高山市%29),千光寺
可成寺,かじょうじ,35.4545851,137.0907537,岐阜県,B,寺院,,可成寺（かじょうじ）は、岐阜県可児市兼山にある臨済宗妙心寺派の寺院。山号は大龍山。森氏の菩提寺として知られる。寺紋は、森氏の家紋である鶴の丸。(出典: ja.wikipedia「可成寺」 https://ja.wikipedia.org/wiki/可成寺),可成寺
崇福寺,そうふくじ,35.4432484,136.7673257,岐阜県,B,寺院,,崇福寺（そうふくじ）は、岐阜県岐阜市にある臨済宗妙心寺派の寺院である。山号は神護山。織田信長、有栖川宮家ゆかりの寺院である。 本尊は延命地蔵菩薩、聖観音。 美濃三十三観音霊場第十四番札所。(出典: ja.wikipedia「崇福寺 (岐阜市)」 https://ja.wikipedia.org/wiki/崇福寺_%28岐阜市%29),崇福寺_2
常在寺,じょうざいじ,35.4321671,136.7707536,岐阜県,B,寺院,,常在寺（じょうざいじ）は、岐阜県岐阜市にある日蓮宗京都妙覚寺の旧末寺である。正式名は、鷲林山常在寺（しゅうりんざんじょうざいじ）。斎藤道三以後の斎藤氏3代の菩提寺として知られ、重要文化財に指定されている斎藤道三肖像画と斎藤義龍肖像画が所蔵されている。本尊は三宝尊。(出典: ja.wikipedia「常在寺 (岐阜市)」 https://ja.wikipedia.org/wiki/常在寺_%28岐阜市%29),常在寺_2
新羅神社,しんらじんじゃ,35.3303082,137.127494,岐阜県,B,神社,,新羅神社（しんらじんじゃ）は、岐阜県多治見市御幸町に鎮座する神社。社格は旧郷社。 金幣社であり、多治見市金幣三社（新羅神社・本土神社・白山神社）の一つである。(出典: ja.wikipedia「新羅神社 (多治見市)」 https://ja.wikipedia.org/wiki/新羅神社_%28多治見市%29),新羅神社
気多若宮神社,けたわかみやじんじゃ,36.2392502,137.1976293,岐阜県,B,神社,,気多若宮神社（けたわかみやじんじゃ）は、岐阜県飛騨市（旧吉城郡古川町）にある神社である。通称 杉本さま。(出典: ja.wikipedia「気多若宮神社」 https://ja.wikipedia.org/wiki/気多若宮神社),気多若宮神社
永保寺,えいほうじ,35.3464247,137.1301778,岐阜県,B,寺院,,永保寺（えいほうじ）は、岐阜県多治見市虎渓山町にある臨済宗南禅寺派の寺院。山号は虎渓山（こけいざん）。南禅寺塔頭の正的院の末寺である。雲水の修行道場（僧堂）である虎渓山専門道場を併設している。(出典: ja.wikipedia「永保寺」 https://ja.wikipedia.org/wiki/永保寺),永保寺
白山中居神社,はくさんちゅうきょじんじゃ,35.9921241,136.7689753,岐阜県,B,神社,,白山中居神社（はくさんちゅうきょじんじゃ）は、岐阜県郡上市白鳥町石徹白に鎮座する神社である。(出典: ja.wikipedia「白山中居神社」 https://ja.wikipedia.org/wiki/白山中居神社),白山中居神社
金神社,こがねじんじゃ,35.4167843,136.757426,岐阜県,B,神社,,金神社（こがねじんじゃ）は、岐阜県岐阜市にある神社である。国史見在社で旧県社。 鎮座地は岐阜市の中心部に位置し、古くから金運、財運に利益があるとされる。また、付属施設である金会館は地域の交流の場として利用されている。(出典: ja.wikipedia「金神社 (岐阜市)」 https://ja.wikipedia.org/wiki/金神社_%28岐阜市%29),金神社
長瀧白山神社,,35.9207314,136.830743,岐阜県,B,神社,,長滝白山神社（ながたきはくさんじんじゃ）は、岐阜県郡上市白鳥町長滝に鎮座する神社である。霊峰白山を御神体とする。日本各地に分布する白山神社の中心的な神社の一つで白山信仰における美濃国側の中心である。(出典: ja.wikipedia「長滝白山神社」 https://ja.wikipedia.org/wiki/長滝白山神社),長瀧白山神社
願興寺,がんこうじ,35.4303943,137.1289936,岐阜県,B,寺院,,願興寺（がんこうじ）は、岐阜県可児郡御嵩町にある天台宗の寺院。通称は蟹薬師・可児大寺。 山号は大寺山 中部四十九薬師霊場第四十九番(出典: ja.wikipedia「願興寺 (岐阜県御嵩町)」 https://ja.wikipedia.org/wiki/願興寺_%28岐阜県御嵩町%29),願興寺
飛騨一宮水無神社,ひだいちのみやみなしじんじゃ,36.0853732,137.2518072,岐阜県,B,神社,,飛騨一宮水無神社（ひだいちのみや みなしじんじゃ）は、岐阜県高山市にある神社。式内社、飛騨国一宮。旧社格は国幣小社で、現在は神社本庁の別表神社。(出典: ja.wikipedia「飛騨一宮水無神社」 https://ja.wikipedia.org/wiki/飛騨一宮水無神社),飛騨一宮水無神社
井伊谷宮,いいのやぐう,34.8292008,137.6679133,静岡県,B,神社,,井伊谷宮（いいのやぐう）は、静岡県浜松市浜名区引佐町井伊谷にある神社である。旧社格は官幣中社。建武中興十五社の一社である。(出典: ja.wikipedia「井伊谷宮」 https://ja.wikipedia.org/wiki/井伊谷宮),井伊谷宮
