name,name_kana,region,lat,lng,rank,category,description
三国郵便局,,福岡県,33.42456,130.567105,郵便局,郵便局,横隈1832-6
小郡三国が丘郵便局,,福岡県,33.435697,130.564744,郵便局,郵便局,三国が丘1-89-1
小郡駅前郵便局,,福岡県,33.395035,130.548553,郵便局,郵便局,小郡1092-7
小郡郵便局,,福岡県,33.3962936028,130.557673739,郵便局,郵便局,小郡291-1
松崎郵便局,,福岡県,33.395646,130.585937,郵便局,郵便局,松崎811-1
小郡大保郵便局,,福岡県,33.406534,130.555412,郵便局,郵便局,大保1537-27
小郡津古簡易郵便局,,福岡県,33.443724,130.563855,郵便局,簡易郵便局,津古521-4
味坂郵便局,,福岡県,33.366427,130.561802,郵便局,郵便局,八坂566-2
むさしヶ丘団地簡易郵便局,,福岡県,33.472417,130.526357,郵便局,簡易郵便局,むさしケ丘2-29-1
御笠郵便局,,福岡県,33.511746,130.556632,郵便局,郵便局,吉木2516-7
原田郵便局,,福岡県,33.449471,130.543983,郵便局,郵便局,原田4-16-2
筑紫野山口郵便局,,福岡県,33.470799,130.518964,郵便局,郵便局,古賀406-10
筑紫野光が丘郵便局,,福岡県,33.450085,130.559272,郵便局,郵便局,光が丘4-3-3
筑紫野桜台郵便局,,福岡県,33.471139,130.540661,郵便局,郵便局,桜台2-22-6
山家郵便局,,福岡県,33.4795,130.575298,郵便局,郵便局,山家5176-2
朝倉街道郵便局,,福岡県,33.485356,130.530559,郵便局,郵便局,針摺西1-5-5
針摺東郵便局,,福岡県,33.4828112663,130.539930798,郵便局,郵便局,針摺東3-5-17
筑紫野筑紫ヶ丘郵便局,,福岡県,33.460973,130.547189,郵便局,郵便局,筑紫802-1
二日市温泉郵便局,,福岡県,33.494835,130.515161,郵便局,郵便局,二日市西2-1-12
筑紫野本町郵便局,,福岡県,33.500649,130.516437,郵便局,郵便局,二日市中央5-8-1
筑紫野郵便局,,福岡県,33.492887,130.522773,郵便局,郵便局,二日市南2-13-15
春日ちくし台郵便局,,福岡県,33.52316,130.459667,郵便局,郵便局,ちくし台1-37
春日野郵便局,,福岡県,33.518661,130.472054,郵便局,郵便局,春日3-132
春日原郵便局,,福岡県,33.53727,130.470833,郵便局,郵便局,春日原北町2-7-3
春日昇町郵便局,,福岡県,33.529715,130.447891,郵便局,郵便局,昇町1-84
春日上白水郵便局,,福岡県,33.5173239816,130.442400507,郵便局,郵便局,上白水7-13
春日須玖郵便局,,福岡県,33.541935,130.443698,郵便局,郵便局,須玖北8-13
春日白水郵便局,,福岡県,33.515949,130.455716,郵便局,郵便局,大土居1-106
春日岡本郵便局,,福岡県,33.54238,130.449836,郵便局,郵便局,日の出町6-45-1
春日宝町郵便局,,福岡県,33.534492,130.458778,郵便局,郵便局,宝町4-3-2
大野城下大利郵便局,,福岡県,33.521717,130.488664,郵便局,郵便局,下大利1-15-9
筑前大野郵便局,,福岡県,33.532271,130.48347,郵便局,郵便局,瓦田3-11-15
大野山田郵便局,,福岡県,33.544853,130.473166,郵便局,郵便局,山田2-15-21
大野城牛頸郵便局,,福岡県,33.507717,130.468083,郵便局,郵便局,若草1-1-6
東大野郵便局,,福岡県,33.536132,130.489859,郵便局,郵便局,大城1-20-36
中簡易郵便局,,福岡県,33.5514825967,130.491155434,郵便局,簡易郵便局,中3-6-35
大野城南ケ丘郵便局,,福岡県,33.503691,130.480804,郵便局,郵便局,南ケ丘3-2-27
宗像ひかりヶ丘簡易郵便局,,福岡県,33.8214653304,130.540811724,郵便局,簡易郵便局,河東1111-8
南郷郵便局,,福岡県,33.784189,130.55857,郵便局,郵便局,原町2099-16
宗像自由ヶ丘郵便局,,福岡県,33.784523,130.582235,郵便局,郵便局,自由ケ丘11-22-6
宗像郵便局,,福岡県,33.796272,130.574013,郵便局,郵便局,自由ケ丘2-7-9
鐘崎郵便局,,福岡県,33.880817,130.53157,郵便局,郵便局,鐘崎422-7
宗像大社前郵便局,,福岡県,33.832627,130.513461,郵便局,郵便局,深田66-19
神湊郵便局,,福岡県,33.847209,130.492824,郵便局,郵便局,神湊1242-248
宗像赤間郵便局,,福岡県,33.805986,130.591436,郵便局,郵便局,赤間5-1-36
赤間駅前郵便局,,福岡県,33.808845,130.5676,郵便局,郵便局,赤間駅前2-4-5
大島郵便局,,福岡県,33.900401,130.436461,郵便局,郵便局,大島967
池野郵便局,,福岡県,33.849293,130.542153,郵便局,郵便局,池田1302-17
宗像田熊郵便局,,福岡県,33.799308,130.52922,郵便局,郵便局,田熊5-1-1
宗像東郷郵便局,,福岡県,33.805765,130.543634,郵便局,郵便局,東郷2-4-7
日の里団地内郵便局,,福岡県,33.792605,130.530933,郵便局,郵便局,日の里1-28-103
吉武簡易郵便局,,福岡県,33.8039594252,130.610337142,郵便局,簡易郵便局,武丸996-5
水城郵便局,,福岡県,33.513968,130.50758,郵便局,郵便局,観世音寺3-14-1
太宰府郵便局,,福岡県,33.513329,130.52744,郵便局,郵便局,五条2-2-10
太宰府高雄郵便局,,福岡県,33.495636,130.534606,郵便局,郵便局,高雄1-3668-26
太宰府天満宮前郵便局,,福岡県,33.520978111,130.532051493,郵便局,郵便局,宰府3-4-23
太宰府水城の里郵便局,,福岡県,33.524494,130.496886,郵便局,郵便局,水城3-5-35
東ヶ丘団地簡易郵便局,,福岡県,33.507107,130.534911,郵便局,簡易郵便局,青山2-5-7
太宰府青葉台郵便局,,福岡県,33.50744,130.490192,郵便局,郵便局,青葉台1-1-8
太宰府大佐野郵便局,,福岡県,33.5004608743,130.487373014,郵便局,郵便局,大佐野4-20-12
都府楼団地郵便局,,福岡県,33.505245,130.510117,郵便局,郵便局,都府楼南4-1-1
古賀花見郵便局,,福岡県,33.741637,130.47344,郵便局,郵便局,花見東1-1-2
古賀花鶴丘郵便局,,福岡県,33.726611,130.465468,郵便局,郵便局,花鶴丘1-10
青柳郵便局,,福岡県,33.716363,130.483272,郵便局,郵便局,川原1001-4
古賀郵便局,,福岡県,33.733194,130.470634,郵便局,郵便局,中央3-1-1
古賀駅前郵便局,,福岡県,33.730861,130.462968,郵便局,郵便局,天神1-15-1
古賀舞の里郵便局,,福岡県,33.746648,130.488274,郵便局,郵便局,舞の里3-15-31
古賀米多比郵便局,,福岡県,33.728973,130.514686,郵便局,郵便局,米多比1514-7
イオンモール福津郵便局,,福岡県,33.7540985772,130.495562786,郵便局,郵便局,793
宮司郵便局,,福岡県,33.7790388045,130.482473942,郵便局,郵便局,宮司5-2-5
福間光陽台郵便局,,福岡県,33.7704838061,130.502968246,郵便局,郵便局,手光1750-11
勝浦簡易郵便局,,福岡県,33.82842,130.48207,郵便局,簡易郵便局,勝浦3155-1
福間郵便局,,福岡県,33.763468,130.479161,郵便局,郵便局,中央6-18-7
津屋崎郵便局,,福岡県,33.7876621478,130.468544884,郵便局,郵便局,津屋崎3-1-3
福間団地内郵便局,,福岡県,33.775717,130.509741,郵便局,郵便局,東福間3-4-1
福間内殿郵便局,,福岡県,33.757486,130.517769,郵便局,郵便局,内殿1016-13
吉井郵便局,,福岡県,33.3426,130.75823,郵便局,郵便局,吉井町1236-3
新馬場簡易郵便局,,福岡県,33.342853,130.748725,郵便局,簡易郵便局,吉井町726-3
千年簡易郵便局,,福岡県,33.353293,130.766757,郵便局,簡易郵便局,吉井町千年390-2
大石郵便局,,福岡県,33.347962,130.813393,郵便局,郵便局,浮羽町高見201
荒瀬簡易郵便局,,福岡県,33.339658,130.83567,郵便局,簡易郵便局,浮羽町山北1099-2
小塩郵便局,,福岡県,33.311577,130.841642,郵便局,郵便局,浮羽町小塩2530-1
姫治簡易郵便局,,福岡県,33.294577,130.808423,郵便局,簡易郵便局,浮羽町新川4430-1
浮羽郵便局,,福岡県,33.333074,130.793256,郵便局,郵便局,浮羽町西隈上3-7
妹川簡易郵便局,,福岡県,33.312131,130.771092,郵便局,簡易郵便局,浮羽町妹川2297-1
磯光郵便局,,福岡県,33.717697,130.68615,郵便局,郵便局,磯光1235-1
稲光簡易郵便局,,福岡県,33.7283709535,130.597157739,郵便局,簡易郵便局,稲光712-1
笠松郵便局,,福岡県,33.752611,130.631731,郵便局,郵便局,下有木977-1
宮田桐野郵便局,,福岡県,33.720948,130.664674,郵便局,郵便局,宮田196-4
宮田郵便局,,福岡県,33.72592,130.666896,郵便局,郵便局,宮田4849
鞍手山口簡易郵便局,,福岡県,33.7517369524,130.588764391,郵便局,簡易郵便局,山口2560-4
長井鶴郵便局,,福岡県,33.730252,130.649592,郵便局,郵便局,長井鶴683-5
若宮郵便局,,福岡県,33.7290053015,130.627842478,郵便局,郵便局,福丸159-1
吉川郵便局,,福岡県,33.692922,130.590625,郵便局,郵便局,脇田472-9
下山田郵便局,,福岡県,33.572966,130.75417,郵便局,郵便局,下山田425-1
鴨生郵便局,,福岡県,33.603295,130.733892,郵便局,郵便局,鴨生17-1
稲築郵便局,,福岡県,33.595601,130.718033,郵便局,郵便局,岩崎1475-1
宮野郵便局,,福岡県,33.523165,130.769532,郵便局,郵便局,宮吉538-6
牛隈郵便局,,福岡県,33.567493,130.729005,郵便局,郵便局,牛隈1368-1
山野郵便局,,福岡県,33.614655,130.709839,郵便局,郵便局,山野582-2
漆生郵便局,,福岡県,33.587852,130.720477,郵便局,郵便局,漆生834-21
碓井郵便局,,福岡県,33.565382,130.706146,郵便局,郵便局,上臼井1375-4
上山田郵便局,,福岡県,33.556329,130.768309,郵便局,郵便局,上山田1494-3
山田大橋郵便局,,福岡県,33.561967,130.764864,郵便局,郵便局,上山田422-10
千手郵便局,,福岡県,33.528136,130.713146,郵便局,郵便局,千手1740-9
嘉穂郵便局,,福岡県,33.547079,130.743755,郵便局,郵便局,大隈町1121-2
立石郵便局,,福岡県,33.405786,130.664265,郵便局,郵便局,一木96-2
安川郵便局,,福岡県,33.445365,130.667819,郵便局,郵便局,下渕1127
甘木東町郵便局,,福岡県,33.417924,130.663154,郵便局,郵便局,甘木1-14
甘木駅前郵便局,,福岡県,33.417896,130.657904,郵便局,郵便局,甘木1169-12
甘木神田町簡易郵便局,,福岡県,33.4247169348,130.648945754,郵便局,簡易郵便局,甘木2399-2
甘木郵便局,,福岡県,33.422506,130.659515,郵便局,郵便局,甘木948
高木簡易郵便局,,福岡県,33.4074,130.780755,郵便局,簡易郵便局,黒川1639
三奈木郵便局,,福岡県,33.402454,130.699317,郵便局,郵便局,三奈木2695-7
秋月郵便局,,福岡県,33.469669,130.690928,郵便局,郵便局,秋月671-2
福田郵便局,,福岡県,33.391342,130.666237,郵便局,郵便局,小田1626-2
朝倉郵便局,,福岡県,33.384568,130.728926,郵便局,郵便局,須川2521-3
大福郵便局,,福岡県,33.379261,130.701872,郵便局,郵便局,大庭3672-7
原鶴温泉郵便局,,福岡県,33.35471,130.782645,郵便局,郵便局,杷木久喜宮1958-8
志波郵便局,,福岡県,33.366681,130.774284,郵便局,郵便局,杷木志波4770
松末簡易郵便局,,福岡県,33.381237,130.840084,郵便局,簡易郵便局,杷木星丸1169-10
杷木郵便局,,福岡県,33.361822,130.813421,郵便局,郵便局,杷木池田542-1
馬田郵便局,,福岡県,33.408591,130.641683,郵便局,郵便局,馬田1097-1
菱野郵便局,,福岡県,33.37368,130.744731,郵便局,郵便局,菱野1111-2
蜷城郵便局,,福岡県,33.374728,130.673648,郵便局,郵便局,林田213
岩津郵便局,,福岡県,33.1118303674,130.471164711,郵便局,郵便局,高田町岩津875-1
江浦郵便局,,福岡県,33.1137566125,130.445058246,郵便局,郵便局,高田町江浦町527
鷺山簡易郵便局,,福岡県,33.0763622682,130.438079739,郵便局,簡易郵便局,高田町黒崎開1845
渡瀬郵便局,,福岡県,33.0993719243,130.458152942,郵便局,郵便局,高田町濃施380-1
原町郵便局,,福岡県,33.1171100375,130.522563232,郵便局,郵便局,山川町原町445-1
野町郵便局,,福岡県,33.1299340787,130.511730232,郵便局,郵便局,山川町尾野1858-5
瀬高郵便局,,福岡県,33.1564785514,130.478607014,郵便局,郵便局,瀬高町下庄1628-4
東町簡易郵便局,,福岡県,33.153585919,130.489416,郵便局,簡易郵便局,瀬高町小川1667-1
瀬高上庄郵便局,,福岡県,33.1592010923,130.461946868,郵便局,郵便局,瀬高町上庄679-1
南瀬高郵便局,,福岡県,33.1358622043,130.469119883,郵便局,郵便局,瀬高町太神1326-3
東山簡易郵便局,,福岡県,33.1739334491,130.507560188,郵便局,簡易郵便局,瀬高町長田2307-1
怡土郵便局,,福岡県,33.5281,130.2431,郵便局,郵便局,井原1301-2
加布里郵便局,,福岡県,33.548039,130.165719,郵便局,郵便局,加布里214-4
芥屋郵便局,,福岡県,33.5726536766,130.126195159,郵便局,郵便局,志摩岐志363-32
小富士郵便局,,福岡県,33.5649882828,130.140250043,郵便局,郵便局,志摩御床2249-10
桜井郵便局,,福岡県,33.6210304384,130.191695464,郵便局,郵便局,志摩桜井4641-3
志摩郵便局,,福岡県,33.5826147613,130.182102435,郵便局,郵便局,志摩初206-7
野北郵便局,,福岡県,33.6131476598,130.163341406,郵便局,郵便局,志摩野北2267-4
長糸郵便局,,福岡県,33.511962,130.195271,郵便局,郵便局,川付1010-1
前原郵便局,,福岡県,33.559902,130.202935,郵便局,郵便局,前原中央2-11-10
福吉郵便局,,福岡県,33.5022664756,130.082514737,郵便局,郵便局,二丈吉井4030-8
二丈郵便局,,福岡県,33.5174476906,130.137599389,郵便局,郵便局,二丈深江884-13
波多江郵便局,,福岡県,33.564419,130.224587,郵便局,郵便局,波多江駅北1-8-20
那珂川王塚台郵便局,,福岡県,33.506161,130.437197,郵便局,郵便局,王塚台1-12
那珂川郵便局,,福岡県,33.5074738999,130.420166884,郵便局,郵便局,後野2-5-5
那珂川松木郵便局,,福岡県,33.515299,130.43292,郵便局,郵便局,松木1-9
南畑郵便局,,福岡県,33.466303,130.425032,郵便局,郵便局,不入道268-3
那珂川片縄郵便局,,福岡県,33.518743,130.422893,郵便局,郵便局,片縄3-1
宇美本町郵便局,,福岡県,33.568461,130.508551,郵便局,郵便局,宇美3-7-25
宇美早見郵便局,,福岡県,33.5687502893,130.525919594,郵便局,郵便局,宇美中央2-24-16
篠栗郵便局,,福岡県,33.622450062,130.522912377,郵便局,郵便局,尾仲65-1
松浦台簡易郵便局,,福岡県,33.632899,130.499744,郵便局,簡易郵便局,和田940-119
志免桜丘郵便局,,福岡県,33.569961,130.482359,郵便局,郵便局,桜丘2-16-15
志免本通郵便局,,福岡県,33.585013,130.485676,郵便局,郵便局,志免2-1-19
粕屋南郵便局,,福岡県,33.57612,130.497164,郵便局,郵便局,田富伊賀杭162-1
志免南里郵便局,,福岡県,33.598365,130.468208,郵便局,郵便局,南里6-1-17
亀山郵便局,,福岡県,33.602046,130.456645261,郵便局,郵便局,別府2-15-28
川子団地内簡易郵便局,,福岡県,33.5815209798,130.51640874,郵便局,簡易郵便局,上須惠1322-46
須恵郵便局,,福岡県,33.592827,130.512675,郵便局,郵便局,上須惠455-1
乙植木簡易郵便局,,福岡県,33.600088,130.492134,郵便局,簡易郵便局,植木1747-1
旅石郵便局,,福岡県,33.585527,130.495429,郵便局,郵便局,旅石129-72
新宮郵便局,,福岡県,33.706937,130.441366,郵便局,郵便局,下府3-19-5
新宮浜簡易郵便局,,福岡県,33.712722,130.432664,郵便局,簡易郵便局,新宮245
相島簡易郵便局,,福岡県,33.756577,130.36417,郵便局,簡易郵便局,相島1374
久山郵便局,,福岡県,33.642648,130.502522,郵便局,郵便局,久原2713-1
粕屋山田郵便局,,福岡県,33.660952,130.500188,郵便局,郵便局,山田204-7
粕屋仲原郵便局,,福岡県,33.61315,130.451445,郵便局,郵便局,仲原2877
長者原郵便局,,福岡県,33.615233,130.477359,郵便局,郵便局,長者原289-1
芦屋郵便局,,福岡県,33.8938047856,130.663897768,郵便局,郵便局,幸町2-20
芦屋山鹿郵便局,,福岡県,33.8993718912,130.671427666,郵便局,郵便局,山鹿31-16
水巻吉田郵便局,,福岡県,33.844141,130.704181,郵便局,郵便局,吉田西4-1-17
水巻頃末郵便局,,福岡県,33.853906,130.694112,郵便局,郵便局,頃末北1-12-1
水巻梅ノ木郵便局,,福岡県,33.870682,130.689057,郵便局,郵便局,梅ノ木団地41-6
岡垣郵便局,,福岡県,33.842039,130.621798,郵便局,郵便局,海老津駅前8-10
吉木郵便局,,福岡県,33.860863,130.600363,郵便局,郵便局,吉木西1-7-5
高陽団地簡易郵便局,,福岡県,33.844156,130.635452,郵便局,簡易郵便局,東高陽1-3-22
野間簡易郵便局,,福岡県,33.853767,130.612714,郵便局,簡易郵便局,野間2-1-4
遠賀川郵便局,,福岡県,33.847226,130.670875,郵便局,郵便局,遠賀川2-6-17
遠賀松ノ本簡易郵便局,,福岡県,33.8573207296,130.670120125,郵便局,簡易郵便局,松の本5-10-12
浅木簡易郵便局,,福岡県,33.828865,130.667866,郵便局,簡易郵便局,浅木2-13-11
小竹郵便局,,福岡県,33.691008,130.712449,郵便局,郵便局,勝野3504-1
新多郵便局,,福岡県,33.694313,130.694005,郵便局,郵便局,新多1465-1
新延郵便局,,福岡県,33.792518,130.655422,郵便局,郵便局,新延1814-15
新北郵便局,,福岡県,33.774248,130.671283,郵便局,郵便局,新北1040-3
鞍手郵便局,,福岡県,33.790052,130.682282,郵便局,郵便局,中山3217
古月郵便局,,福岡県,33.8088497137,130.672988,郵便局,郵便局,木月2262-2
寿命簡易郵便局,,福岡県,33.586045,130.669093,郵便局,簡易郵便局,寿命150-7
桂川郵便局,,福岡県,33.581741,130.679037,郵便局,郵便局,土居399-1
