name,name_kana,lat,lng,region,series,categories,description,key
富山今泉郵便局,,36.672916,137.211036,富山県,郵便局,普通,今泉北部町1-5,富山今泉郵便局
富山中央郵便局,,36.698801,137.215701,富山県,郵便局,普通,桜橋通り6-6,富山中央郵便局
大沢野笹津郵便局,,36.562928,137.211956,富山県,郵便局,普通,笹津408,大沢野笹津郵便局
山田郵便局,,36.579147,137.08097,富山県,郵便局,普通,山田湯1897,山田郵便局_6
四方郵便局,,36.758126,137.196423,富山県,郵便局,普通,四方野割町84,四方郵便局
富山芝園郵便局,,36.697245,137.208674,富山県,郵便局,普通,芝園町2-3-2,富山芝園郵便局
富山若竹郵便局,,36.634031,137.219203,富山県,郵便局,普通,若竹町6-48,富山若竹郵便局
小見郵便局,,36.5718985499,137.382046232,富山県,郵便局,普通,小見166-1,小見郵便局
富山小泉郵便局,,36.6773335322,137.218153116,富山県,郵便局,普通,小泉町古道割158,富山小泉郵便局
大沢野郵便局,,36.587425,137.205372,富山県,郵便局,普通,上大久保948,大沢野郵便局
富山上飯野郵便局,,36.708189,137.249642,富山県,郵便局,普通,上飯野前田2-5,富山上飯野郵便局
富山奥田郵便局,,36.700245,137.220479,富山県,郵便局,普通,城北町10-5,富山奥田郵便局
富山市役所内郵便局,,36.695568,137.213435,富山県,郵便局,普通,新桜町7-38,富山市役所内郵便局
富山県庁内郵便局,,36.695332,137.211733,富山県,郵便局,普通,新総曲輪1-7,富山県庁内郵便局
富山駅前郵便局,,36.699793,137.211504,富山県,郵便局,普通,新富町1-1-12,富山駅前郵便局
富山新保郵便局,,36.634809,137.193567,富山県,郵便局,普通,新保288-1,富山新保郵便局
富山北郵便局,,36.745407,137.236698,富山県,郵便局,普通,森4-9-1,富山北郵便局
針原簡易郵便局,,36.7313434731,137.268258841,富山県,郵便局,簡易,針原中町815,針原簡易郵便局
富山大橋通郵便局,,36.692552,137.206202,富山県,郵便局,普通,諏訪川原1-10-24,富山大橋通郵便局
三郷郵便局,,36.704913,137.288972,富山県,郵便局,普通,水橋開発212,三郷郵便局_3
下條簡易郵便局,,36.7391383328,137.325504116,富山県,郵便局,簡易,水橋上桜木113,下條簡易郵便局
上条郵便局,,36.728272,137.314636,富山県,郵便局,普通,水橋専光寺181-2,上条郵便局
水橋中村町郵便局,,36.755269,137.30733,富山県,郵便局,普通,水橋中村町背戸124-4,水橋中村町郵便局
水橋郵便局,,36.749686,137.303025,富山県,郵便局,普通,水橋畠等229-1,水橋郵便局
富山大学病院内簡易郵便局,,36.679302,137.140739,富山県,郵便局,簡易,杉谷2630,富山大学病院内簡易郵便局
杉谷郵便局,,36.683662,137.137767,富山県,郵便局,普通,杉谷416-1,杉谷郵便局_2
池多郵便局,,36.684801,137.120074,富山県,郵便局,普通,西押川387-1,池多郵便局
石屋簡易郵便局,,36.6527706827,137.256722515,富山県,郵便局,簡易,石屋237,石屋簡易郵便局
富山石坂郵便局,,36.7158206106,137.201906246,富山県,郵便局,普通,石坂新折田780-1,富山石坂郵便局
赤田簡易郵便局,,36.6563623989,137.214594566,富山県,郵便局,簡易,赤田771-3,赤田簡易郵便局
草島郵便局,,36.745823,137.210978,富山県,郵便局,普通,草島235-113,草島郵便局
富山山室郵便局,,36.66925,137.234756,富山県,郵便局,普通,太田80-132,富山山室郵便局
富山太田口郵便局,,36.68447,137.215369,富山県,郵便局,普通,太田口通り3-4-6,富山太田口郵便局
富山大泉郵便局,,36.682776,137.228617,富山県,郵便局,普通,大泉東町1-8-17,富山大泉郵便局
富山西郵便局,,36.6777329348,137.126489116,富山県,郵便局,普通,池多1602-10,富山西郵便局
呉羽郵便局,,36.709521,137.172345,富山県,郵便局,普通,茶屋町625-3,呉羽郵便局
富山不二越郵便局,,36.683054,137.236699,富山県,郵便局,普通,中市1-3-53,富山不二越郵便局
富山高原町郵便局,,36.676416,137.241449,富山県,郵便局,普通,中川原78-29,富山高原町郵便局
上滝郵便局,,36.609674,137.298252,富山県,郵便局,普通,中滝228,上滝郵便局
富山中島郵便局,,36.722881,137.2242,富山県,郵便局,普通,中島2-5-12,富山中島郵便局
老田郵便局,,36.706354,137.131878,富山県,郵便局,普通,中老田301-2,老田郵便局
細入郵便局,,36.47183,137.23876,富山県,郵便局,普通,猪谷1074-2,細入郵便局
富山長江郵便局,,36.692219,137.241449,富山県,郵便局,普通,長江新町4-6-11,富山長江郵便局
富山岩瀬郵便局,,36.7578382338,137.228850927,富山県,郵便局,普通,東岩瀬町岩瀬大町168,富山岩瀬郵便局
東富山駅前郵便局,,36.742936,137.249031,富山県,郵便局,普通,東富山寿町3-15-32,東富山駅前郵便局
福沢郵便局,,36.60123,137.256701,富山県,郵便局,普通,東福沢1691-3,福沢郵便局
富山相生郵便局,,36.687441,137.207314,富山県,郵便局,普通,桃井町2-3-13,富山相生郵便局
八町簡易郵便局,,36.7383176179,137.188014956,富山県,郵便局,簡易,八町東528,八町簡易郵便局
杉原郵便局,,36.604006,137.155015,富山県,郵便局,普通,八尾町黒田3613-1,杉原郵便局
越中八尾郵便局,,36.575861,137.132813,富山県,郵便局,普通,八尾町上新町2657-1,越中八尾郵便局
野積郵便局,,36.547069,137.12527,富山県,郵便局,普通,八尾町水口80,野積郵便局
黒瀬谷郵便局,,36.572537,137.155988,富山県,郵便局,普通,八尾町村杉144,黒瀬谷郵便局
八尾駅前郵便局,,36.590924,137.138073,富山県,郵便局,普通,八尾町福島570-5,八尾駅前郵便局_2
音川郵便局,,36.6303759119,137.09421103,富山県,郵便局,普通,婦中町外輪野5879-1,音川郵便局
神保郵便局,,36.630419,137.133323,富山県,郵便局,普通,婦中町小倉97,神保郵便局
婦中郵便局,,36.661971,137.160125,富山県,郵便局,普通,婦中町速星616,婦中郵便局
地角郵便局,,36.631225,137.169875,富山県,郵便局,普通,婦中町地角430,地角郵便局
古里郵便局,,36.649722,137.12163,富山県,郵便局,普通,婦中町長沢山ノ下3285-7,古里郵便局_2
朝日簡易郵便局,,36.676108,137.149849,富山県,郵便局,簡易,婦中町友坂432,朝日簡易郵便局
布目簡易郵便局,,36.742337,137.190138,富山県,郵便局,簡易,布目1626-2,布目簡易郵便局
富山豊田郵便局,,36.727687,137.231227,富山県,郵便局,普通,豊丘町31-9,富山豊田郵便局
富山四十物町郵便局,,36.69058,137.219868,富山県,郵便局,普通,豊川町5-7,富山四十物町郵便局
富山上堀郵便局,,36.656196,137.228979,富山県,郵便局,普通,堀268,富山上堀郵便局
富山南郵便局,,36.664667,137.220174,富山県,郵便局,普通,堀川町257-2,富山南郵便局
富山総曲輪郵便局,,36.692341,137.216168,富山県,郵便局,普通,本町6-20,富山総曲輪郵便局
富山柳町郵便局,,36.692913,137.222395,富山県,郵便局,普通,柳町1-2-15,富山柳町郵便局
蓮町簡易郵便局（一時閉鎖）,,36.7420918553,137.227889653,富山県,郵便局,簡易,蓮町3-1-3-1,蓮町簡易郵便局（一時閉鎖）
楡原郵便局,,36.532127,137.232066,富山県,郵便局,普通,楡原730-2,楡原郵便局
高岡広小路郵便局,,36.753985,137.020275,富山県,郵便局,普通,あわら町2-2,高岡広小路郵便局
高岡駅南郵便局,,36.737153,137.014332,富山県,郵便局,普通,駅南4-3-38,高岡駅南郵便局
高岡横田郵便局,,36.749124,137.003333,富山県,郵便局,普通,横田町1-1-12,高岡横田郵便局
高岡能町郵便局,,36.77015,137.037301,富山県,郵便局,普通,荻布123,高岡能町郵便局
高岡駅前郵便局,,36.742292,137.016804,富山県,郵便局,普通,下関町2-23-1,高岡駅前郵便局
高岡吉久簡易郵便局,,36.780538,137.057383,富山県,郵便局,簡易,吉久3-3-12,高岡吉久簡易郵便局
市野瀬簡易郵便局,,36.697169,136.984344,富山県,郵便局,簡易,戸出市野瀬500,市野瀬簡易郵便局
北般若郵便局,,36.662107,136.992866,富山県,郵便局,普通,戸出西部金屋406,北般若郵便局
戸出郵便局,,36.68488,136.976673,富山県,郵便局,普通,戸出町3-5-15,戸出郵便局
戸出五簡易郵便局,,36.685599624,136.968193189,富山県,郵便局,簡易,戸出町5-868-8,戸出五簡易郵便局
放寺簡易郵便局,,36.668188,136.960814,富山県,郵便局,簡易,戸出放寺66,放寺簡易郵便局
高岡五福町郵便局,,36.75754,137.013081,富山県,郵便局,普通,五福町15-15,高岡五福町郵便局
高岡郵便局,,36.745763,137.009082,富山県,郵便局,普通,御馬出町34,高岡郵便局_3
高岡向野郵便局,,36.762623,137.01983,富山県,郵便局,普通,向野本町110-3,高岡向野郵便局
高岡旭ケ丘簡易郵便局,,36.7638532878,137.032612116,富山県,郵便局,簡易,江尻45-2,高岡旭ケ丘簡易郵便局
国吉郵便局,,36.755539,136.976669,富山県,郵便局,普通,佐加野高寺326-5,国吉郵便局_2
高岡佐野郵便局,,36.727043,136.998946,富山県,郵便局,普通,佐野1307-5,高岡佐野郵便局
高岡守護町郵便局,,36.766678,137.011497,富山県,郵便局,普通,守護町1-12-8,高岡守護町郵便局
中田郵便局,,36.686549,137.024584,富山県,郵便局,普通,常国320-3,中田郵便局_4
高岡守山郵便局,,36.777343,137.002164,富山県,郵便局,普通,西海老坂293,高岡守山郵便局
佐野緑町簡易郵便局,,36.710347,136.988299,富山県,郵便局,簡易,西藤平蔵内川原1504-1,佐野緑町簡易郵便局
石堤郵便局,,36.742874,136.941368,富山県,郵便局,普通,石堤505,石堤郵便局
雨晴簡易郵便局,,36.818351,137.029873,富山県,郵便局,簡易,太田4834-10,雨晴簡易郵便局
高岡大手町郵便局,,36.746291,137.018109,富山県,郵便局,普通,大手町11-2,高岡大手町郵便局
横越簡易郵便局,,36.686907,136.959841,富山県,郵便局,簡易,醍醐1061-1,横越簡易郵便局
高岡中川郵便局,,36.747763,137.026692,富山県,郵便局,普通,中川本町14-38,高岡中川郵便局
中曽根簡易郵便局,,36.771372,137.074076,富山県,郵便局,簡易,中曽根434-1,中曽根簡易郵便局
高岡内免郵便局,,36.75454,137.006082,富山県,郵便局,普通,内免5-1-7,高岡内免郵便局
高岡南町郵便局,,36.74243,137.005722,富山県,郵便局,普通,南幸町3-7,高岡南町郵便局
高岡二塚郵便局,,36.714295,137.008529,富山県,郵便局,普通,二塚966,高岡二塚郵便局
高岡美幸町郵便局,,36.755429,136.995861,富山県,郵便局,普通,美幸町1-2-8,高岡美幸町郵便局
伏木郵便局,,36.795089,137.058997,富山県,郵便局,普通,伏木錦町4-10,伏木郵便局
伏木古府郵便局,,36.794536,137.050577,富山県,郵便局,普通,伏木東一宮6-10,伏木古府郵便局
伏木矢田簡易郵便局,,36.7846005241,137.04344613,富山県,郵便局,簡易,伏木矢田51-2,伏木矢田簡易郵便局
福岡郵便局,,36.71171,136.934481,富山県,郵便局,普通,福岡町下蓑2169-2,福岡郵便局_5
福岡小野簡易郵便局,,36.734262,136.875375,富山県,郵便局,簡易,福岡町小野536,福岡小野簡易郵便局
高岡芳野郵便局,,36.73582,137.020249,富山県,郵便局,普通,芳野181,高岡芳野郵便局
高岡若富郵便局,,36.7421818323,136.986665351,富山県,郵便局,普通,北島若富町233,高岡若富郵便局
高岡本町郵便局,,36.749374,137.013582,富山県,郵便局,普通,本町10-15,高岡本町郵便局
高岡南星町郵便局,,36.73532,136.99739,富山県,郵便局,普通,木津688-1,高岡南星町郵便局
高岡問屋センター簡易郵便局,,36.729293,137.025415,富山県,郵便局,簡易,問屋町65,高岡問屋センター簡易郵便局
高岡いわせの郵便局,,36.756901,137.041635,富山県,郵便局,普通,野村1348-3,高岡いわせの郵便局
高岡野村郵便局,,36.745347,137.035386,富山県,郵便局,普通,野村465-2,高岡野村郵便局
立野郵便局,,36.729208,136.96345,富山県,郵便局,普通,立野596-1,立野郵便局_2
高岡蓮花寺簡易郵便局,,36.737653,137.035525,富山県,郵便局,簡易,蓮花寺273,高岡蓮花寺簡易郵便局
松倉簡易郵便局,,36.7878086556,137.418883522,富山県,郵便局,簡易,観音堂1651-1,松倉簡易郵便局
加積簡易郵便局,,36.8234943638,137.423715015,富山県,郵便局,簡易,吉島1352,加積簡易郵便局
経田郵便局,,36.850902,137.413844,富山県,郵便局,普通,経田中町7-13,経田郵便局
魚津住吉郵便局,,36.807905,137.396569,富山県,郵便局,普通,住吉尻井2877-1,魚津住吉郵便局
西布施郵便局,,36.829126,137.457619,富山県,郵便局,普通,小川寺3031,西布施郵便局
魚津上村木郵便局,,36.823654,137.407179,富山県,郵便局,普通,上村木1-6-1,魚津上村木郵便局
魚津双葉郵便局,,36.816015,137.398207,富山県,郵便局,普通,双葉町1-17,魚津双葉郵便局
魚津金屋郵便局,,36.818876,137.401179,富山県,郵便局,普通,中央通り2-6-5,魚津金屋郵便局
片貝郵便局,,36.789936,137.471396,富山県,郵便局,普通,島尻918,片貝郵便局
魚津郵便局,,36.818043,137.409068,富山県,郵便局,普通,本江1007,魚津郵便局
道下簡易郵便局,,36.822403,137.401457,富山県,郵便局,簡易,緑町1-37,道下簡易郵便局
阿尾簡易郵便局,,36.880272,136.988662,富山県,郵便局,簡易,阿尾479,阿尾簡易郵便局_2
氷見鞍川郵便局,,36.858164,136.970332,富山県,郵便局,普通,鞍川209,氷見鞍川郵便局
氷見駅前郵便局,,36.848749,136.988024,富山県,郵便局,普通,伊勢大町1-3-19,氷見駅前郵便局
稲積簡易郵便局,,36.8779382222,136.969277913,富山県,郵便局,簡易,稲積310,稲積簡易郵便局
宇波郵便局,,36.912223,137.016552,富山県,郵便局,普通,宇波4833-1,宇波郵便局
氷見郵便局,,36.856942,136.986663,富山県,郵便局,普通,丸の内11-28,氷見郵便局
八代郵便局,,36.90135,136.95948,富山県,郵便局,普通,吉滝583-1,八代郵便局_6
久目郵便局,,36.832748,136.89448,富山県,郵便局,普通,久目1356,久目郵便局
氷見窪簡易郵便局,,36.8419313915,136.986839986,富山県,郵便局,簡易,窪760,氷見窪簡易郵便局
万尾簡易郵便局,,36.8332096836,136.962250261,富山県,郵便局,簡易,十二町213-40,万尾簡易郵便局
碁石簡易郵便局,,36.886629,136.929542,富山県,郵便局,簡易,上余川297-2,碁石簡易郵便局
上庄郵便局,,36.864495,136.937918,富山県,郵便局,普通,泉469-1,上庄郵便局_2
熊無簡易郵便局,,36.865955,136.921805,富山県,郵便局,簡易,谷屋1981-1,熊無簡易郵便局
女良郵便局,,36.941169,137.023714,富山県,郵便局,普通,中田86-2,女良郵便局
速川郵便局,,36.849219,136.90545,富山県,郵便局,普通,田江197-3,速川郵便局
島尾郵便局,,36.825448,137.00905,富山県,郵便局,普通,島尾462-1,島尾郵便局
布勢郵便局,,36.811226,136.959723,富山県,郵便局,普通,飯久保268-4,布勢郵便局
氷見北大町郵便局,,36.865829,136.984497,富山県,郵便局,普通,北大町19-2,氷見北大町郵便局
氷見柳田郵便局,,36.829169,136.994219,富山県,郵便局,普通,柳田1173-5,氷見柳田郵便局
藪田郵便局,,36.888228,136.997966,富山県,郵便局,普通,薮田987,藪田郵便局
滑川吾妻郵便局,,36.768491,137.344021,富山県,郵便局,普通,吾妻町505,滑川吾妻郵便局
滑川高月郵便局,,36.75938,137.327078,富山県,郵便局,普通,高月町137,滑川高月郵便局
滑川郵便局,,36.763936,137.344187,富山県,郵便局,普通,清水町3-30,滑川郵便局
東加積郵便局,,36.749553,137.399264,富山県,郵便局,普通,大崎野241,東加積郵便局
北加積簡易郵便局（一時閉鎖）,,36.758909,137.374213,富山県,郵便局,簡易,中塚430,北加積簡易郵便局（一時閉鎖）
浜加積郵便局,,36.76938,137.377295,富山県,郵便局,普通,北野242,浜加積郵便局
中加積郵便局,,36.734439,137.351966,富山県,郵便局,普通,堀江357-1,中加積郵便局
宇奈月郵便局,,36.816424,137.581736,富山県,郵便局,普通,宇奈月温泉7-30,宇奈月郵便局
宇奈月浦山郵便局,,36.863458,137.524525,富山県,郵便局,普通,宇奈月町浦山2066-1,宇奈月浦山郵便局
内山簡易郵便局,,36.8557554372,137.555714232,富山県,郵便局,簡易,宇奈月町内山3476,内山簡易郵便局_2
黒部三日市郵便局,,36.871955,137.44598,富山県,郵便局,普通,三日市1219-6,黒部三日市郵便局
黒部郵便局,,36.878242,137.446818856,富山県,郵便局,普通,三日市3993,黒部郵便局
東布施簡易郵便局,,36.835543,137.483755,富山県,郵便局,簡易,釈迦堂923,東布施簡易郵便局
若栗簡易郵便局,,36.8746478619,137.494192493,富山県,郵便局,簡易,若栗1180-1,若栗簡易郵便局
生地郵便局,,36.894673,137.414455,富山県,郵便局,普通,生地山新766-9,生地郵便局
石田郵便局,,36.866372,137.419872,富山県,郵便局,普通,石田6496-4,石田郵便局_3
般若簡易郵便局,,36.6285589065,137.010794941,富山県,郵便局,簡易,安川1767,般若簡易郵便局
栴檀野郵便局,,36.647749,137.027334,富山県,郵便局,普通,宮森新108,栴檀野郵便局
五鹿屋郵便局,,36.611696,136.964703,富山県,郵便局,普通,五郎丸153,五鹿屋郵便局
高波郵便局,,36.673103,136.942565,富山県,郵便局,普通,高波771-2,高波郵便局
砺波郵便局,,36.633221,136.953814,富山県,郵便局,普通,三島町11-3,砺波郵便局
油田郵便局,,36.655301,136.968869,富山県,郵便局,普通,三郎丸189,油田郵便局_2
雄神簡易郵便局,,36.607448,137.002033,富山県,郵便局,簡易,庄川町三谷1080,雄神簡易郵便局
庄川郵便局,,36.575785,136.984647,富山県,郵便局,普通,庄川町青島102-1,庄川郵便局
湯山簡易郵便局,,36.5627534547,137.007884609,富山県,郵便局,簡易,庄川町湯山58,湯山簡易郵便局
太田郵便局,,36.63025,136.991895,富山県,郵便局,普通,太田1763,太田郵便局_2
鷹栖郵便局,,36.629082,136.924734,富山県,郵便局,普通,鷹栖1150-3,鷹栖郵便局
中野郵便局,,36.610975,136.985257,富山県,郵便局,普通,中野1175-1,中野郵便局_3
東般若簡易郵便局,,36.66803,137.017146,富山県,郵便局,簡易,東保862,東般若簡易郵便局
東野尻郵便局,,36.619223,136.940816,富山県,郵便局,普通,苗加4402-5,東野尻郵便局
砺波本町郵便局,,36.638905,136.95192,富山県,郵便局,普通,本町2-6,砺波本町郵便局
矢木簡易郵便局,,36.6371777216,136.974026754,富山県,郵便局,簡易,矢木197-2,矢木簡易郵便局
小矢部郵便局,,36.669214,136.86285,富山県,郵便局,普通,綾子553-1,小矢部郵便局
正得簡易郵便局,,36.6811494694,136.919131623,富山県,郵便局,簡易,五社246,正得簡易郵便局
埴生簡易郵便局,,36.665131,136.85224,富山県,郵便局,簡易,埴生2998,埴生簡易郵便局
水島簡易郵便局,,36.638663,136.90132,富山県,郵便局,簡易,水島145,水島簡易郵便局
若林郵便局,,36.657327,136.908069,富山県,郵便局,普通,西中348,若林郵便局
石動福町郵便局,,36.678463,136.878154,富山県,郵便局,普通,西福町6-31,石動福町郵便局
石動中央町郵便局,,36.676935,136.866516,富山県,郵便局,普通,中央町7-15,石動中央町郵便局
津沢郵便局,,36.625971,136.898043,富山県,郵便局,普通,津沢1-95,津沢郵便局
北蟹谷郵便局,,36.633051,136.834521,富山県,郵便局,普通,末友32,北蟹谷郵便局
名畑簡易郵便局,,36.632163,136.858824,富山県,郵便局,簡易,名畑5229,名畑簡易郵便局
矢水簡易郵便局,,36.646856,136.867489,富山県,郵便局,簡易,矢水町285,矢水簡易郵便局
安居郵便局,,36.60003,136.887572,富山県,郵便局,普通,安居184,安居郵便局_2
井口郵便局,,36.542093,136.926875,富山県,郵便局,普通,井口126,井口郵便局
平郵便局,,36.434385,136.952125,富山県,郵便局,普通,下梨2505,平郵便局_2
福光荒木郵便局,,36.556257,136.875241,富山県,郵便局,普通,荒木1532,福光荒木郵便局
南蟹谷簡易郵便局,,36.592666,136.807108,富山県,郵便局,簡易,砂子谷1390,南蟹谷簡易郵便局
太美郵便局,,36.522621,136.849079,富山県,郵便局,普通,才川七7010,太美郵便局
井波郵便局,,36.561147,136.968538,富山県,郵便局,普通,山見釜土947-1,井波郵便局
上平郵便局,,36.402526,136.898047,富山県,郵便局,普通,上平細島1165,上平郵便局
城端郵便局,,36.51173,136.900574,富山県,郵便局,普通,城端1171-1,城端郵便局
南山田簡易郵便局,,36.538899,136.904211,富山県,郵便局,簡易,信末5963,南山田簡易郵便局
新屋簡易郵便局,,36.384208,136.874738,富山県,郵便局,簡易,新屋3,新屋簡易郵便局
東太美簡易郵便局,,36.530204,136.863827,富山県,郵便局,簡易,土生新349,東太美簡易郵便局
東中江簡易郵便局,,36.4426685516,136.97341187,富山県,郵便局,簡易,東中江西平554-14,東中江簡易郵便局
福野郵便局,,36.589198,136.919431,富山県,郵便局,普通,苗島4912,福野郵便局
福光郵便局,,36.557886,136.867913,富山県,郵便局,普通,福光963-11,福光郵便局
上村簡易郵便局,,36.457752,137.0268,富山県,郵便局,簡易,利賀村171,上村簡易郵便局
坂上簡易郵便局,,36.4217783144,137.003890348,富山県,郵便局,簡易,利賀村坂上307,坂上簡易郵便局_2
利賀郵便局,,36.472077,137.031311,富山県,郵便局,普通,利賀村大豆谷55-2,利賀郵便局
百瀬簡易郵便局,,36.450885,137.039838,富山県,郵便局,簡易,利賀村百瀬川593,百瀬簡易郵便局
本江簡易郵便局,,36.758005413,137.176380295,富山県,郵便局,簡易,かもめ台21,本江簡易郵便局
下村郵便局,,36.74185,137.148736,富山県,郵便局,普通,加茂中部1020,下村郵便局
櫛田郵便局,,36.693882,137.040915,富山県,郵便局,普通,串田842-2,櫛田郵便局_2
小杉郵便局,,36.71849,137.101325,富山県,郵便局,普通,戸破若葉町1195,小杉郵便局
新湊古新町郵便局,,36.784343,137.081352,富山県,郵便局,普通,港町25-2,新湊古新町郵便局
黒河郵便局,,36.702215,137.110408,富山県,郵便局,普通,黒河2677-1,黒河郵便局
作道郵便局,,36.753569,137.091519,富山県,郵便局,普通,作道2095-7,作道郵便局
小杉三ケ郵便局,,36.72274,137.094103,富山県,郵便局,普通,三ケ本中町3286,小杉三ケ郵便局
寺塚原簡易郵便局,,36.751485,137.060661,富山県,郵便局,簡易,寺塚原364,寺塚原簡易郵便局
手崎簡易郵便局,,36.720129,137.111268,富山県,郵便局,簡易,手崎1002,手崎簡易郵便局
大島郵便局,,36.733876,137.062634,富山県,郵便局,普通,小島733-1,大島郵便局_7
新湊庄西町郵便局,,36.787065,137.06141,富山県,郵便局,普通,庄西町2-8-14,新湊庄西町郵便局
塚原郵便局,,36.760988,137.065756,富山県,郵便局,普通,松木671,塚原郵便局
新開発簡易郵便局,,36.7266,137.075605,富山県,郵便局,簡易,新開発612,新開発簡易郵便局
水戸田郵便局,,36.703659,137.063801,富山県,郵便局,普通,生源寺167,水戸田郵便局
金山郵便局,,36.68805,137.074856,富山県,郵便局,普通,青井谷61-2,金山郵便局_2
太閤山郵便局,,36.7080482037,137.094796721,富山県,郵便局,普通,太閤山1-9,太閤山郵便局
大江簡易郵便局,,36.7293232342,137.115876898,富山県,郵便局,簡易,大江212-1,大江簡易郵便局_2
浅井簡易郵便局,,36.712046,137.039859,富山県,郵便局,簡易,島330,浅井簡易郵便局_2
海老江郵便局,,36.763513,137.147513,富山県,郵便局,普通,東明中町4-7,海老江郵便局
南太閤山郵便局,,36.69841,137.090993,富山県,郵便局,普通,南太閤山3-1-14,南太閤山郵便局
二口郵便局,,36.725155,137.050247,富山県,郵便局,普通,二口1046-2,二口郵便局
大門郵便局,,36.728599,137.049052,富山県,郵便局,普通,二口876,大門郵便局_4
高場簡易郵便局,,36.750237,137.11685,富山県,郵便局,簡易,片口高場147,高場簡易郵便局
堀岡郵便局,,36.771512,137.125571,富山県,郵便局,普通,堀岡新明神108-1,堀岡郵便局
新湊郵便局,,36.781149,137.081075,富山県,郵便局,普通,本町3-17-10,新湊郵便局
新湊立町郵便局,,36.7799,137.088518,富山県,郵便局,普通,立町2-21,新湊立町郵便局
舟橋郵便局,,36.705831,137.307221,富山県,郵便局,普通,竹内489-1,舟橋郵便局
柿沢簡易郵便局,,36.681621,137.36728513,富山県,郵便局,簡易,柿沢679,柿沢簡易郵便局
上市郵便局,,36.704097,137.359121,富山県,郵便局,普通,三日市3-9,上市郵便局
上市神明町郵便局,,36.705444,137.36616,富山県,郵便局,普通,神明町51,上市神明町郵便局
大岩簡易郵便局（一時閉鎖）,,36.663837,137.388881,富山県,郵便局,簡易,大岩81,大岩簡易郵便局（一時閉鎖）
上市稗田簡易郵便局,,36.696861,137.35555,富山県,郵便局,簡易,稗田55,上市稗田簡易郵便局
芦峅寺簡易郵便局,,36.582262,137.39441,富山県,郵便局,簡易,芦峅寺125,芦峅寺簡易郵便局
立山千寿ケ原簡易郵便局,,36.5833093598,137.443926362,富山県,郵便局,簡易,芦峅寺ブナ坂11,立山千寿ケ原簡易郵便局
立山山頂簡易郵便局,,36.577427,137.59516,富山県,郵便局,簡易,芦峅寺ブナ坂国有林内（室堂）,立山山頂簡易郵便局
新川郵便局,,36.698221,137.317748,富山県,郵便局,普通,浦田小森286-5,新川郵便局
岩峅寺簡易郵便局,,36.607869,137.320333,富山県,郵便局,簡易,宮路28,岩峅寺簡易郵便局
立山郵便局,,36.663085,137.315916,富山県,郵便局,普通,五百石79-6,立山郵便局
大森郵便局,,36.649114,137.294446,富山県,郵便局,普通,東大森340-2,大森郵便局
釜ヶ淵郵便局,,36.631644,137.321749,富山県,郵便局,普通,道源寺924,釜ヶ淵郵便局
白岩簡易郵便局,,36.643715,137.360356,富山県,郵便局,簡易,白岩39-甲,白岩簡易郵便局_3
上段簡易郵便局,,36.654115,137.350996,富山県,郵便局,簡易,福田518,上段簡易郵便局
飯野郵便局,,36.926168,137.433895,富山県,郵便局,普通,芦崎613,飯野郵便局
小摺戸簡易郵便局,,36.89848,137.508498,富山県,郵便局,簡易,一宿273,小摺戸簡易郵便局
横山郵便局,,36.955999,137.512076,富山県,郵便局,普通,横山616-4,横山郵便局_4
西入善駅前簡易郵便局,,36.928724,137.458836,富山県,郵便局,簡易,下飯野新387,西入善駅前簡易郵便局
吉原簡易郵便局,,36.947767,137.48378,富山県,郵便局,簡易,吉原3950-1,吉原簡易郵便局_2
今江簡易郵便局,,36.908356,137.554247,富山県,郵便局,簡易,今江238,今江簡易郵便局
舟見郵便局,,36.882284,137.551522,富山県,郵便局,普通,舟見1097-2,舟見郵便局
新屋郵便局,,36.897024,137.522208,富山県,郵便局,普通,新屋2530-3,新屋郵便局
青木郵便局,,36.923197,137.482084,富山県,郵便局,普通,青木231,青木郵便局_3
入善郵便局,,36.938181,137.503718,富山県,郵便局,普通,入膳3729-2,入善郵便局
入善駅前郵便局,,36.940639,137.498802,富山県,郵便局,普通,入膳7207-7,入善駅前郵便局
椚山簡易郵便局,,36.938283,137.516348,富山県,郵便局,簡易,椚山1160,椚山簡易郵便局
宮崎郵便局,,36.973139,137.588256,富山県,郵便局,普通,宮崎1413,宮崎郵便局_3
境郵便局,,36.976696,137.624363,富山県,郵便局,普通,境1425-4,境郵便局_2
朝日桜町郵便局,,36.936477,137.556904,富山県,郵便局,普通,桜町3090-3,朝日桜町郵便局
笹川簡易郵便局,,36.94992,137.589342,富山県,郵便局,簡易,笹川1238,笹川簡易郵便局
大家庄郵便局,,36.927811,137.543934,富山県,郵便局,普通,大家庄315,大家庄郵便局
泊郵便局,,36.953835,137.552458,富山県,郵便局,普通,東草野1599-1,泊郵便局_5
中町簡易郵便局,,36.956779,137.561901,富山県,郵便局,簡易,泊297,中町簡易郵便局
蛭谷簡易郵便局,,36.904844,137.593984,富山県,郵便局,簡易,蛭谷609,蛭谷簡易郵便局
松浜郵便局,,37.95368,139.144602,新潟県,郵便局,普通,松浜4-10-5,松浜郵便局
新崎駅前郵便局,,37.923492,139.158231797,新潟県,郵便局,普通,新崎3-5-17,新崎駅前郵便局
三ツ森簡易郵便局,,37.909351,139.164185,新潟県,郵便局,簡易,森下410,三ツ森簡易郵便局
